Return,Volatility,Sharpe Ratio,etf_0050,etf_006208,etf_0056,etf_00679b,etf_00687b,etf_00631l,Risk Profile
0.2534123506817724,0.18608348333357805,1.30808143915398,0.18707673013373943,0.2761878436261835,0.011251975292430405,0.2351777753239481,0.07457918612831813,0.21572648949538054,成長型
0.20123586325998674,0.15184755036009623,1.2593937986255541,0.13805123760381435,0.14419482363112507,0.1968541709816411,0.16020772617276086,0.21090140583363476,0.14979063577702384,成長型
0.18734085990812088,0.13624566811684588,1.3016256763189804,0.26334554669414567,0.23495775346218056,0.1708179613025446,0.28377650490158796,0.0328061403274088,0.014296093312132462,穩健型
0.22656206353945274,0.16270532104779317,1.331007874510998,0.27767905769132006,0.2650377165811684,0.10294360810476928,0.22888511001686634,0.038137670391088584,0.08731683721478728,成長型
0.2003128678017646,0.1448493664567124,1.3138674504222894,0.29977004685809566,0.12060505948031405,0.25182251847929077,0.0017079790557938263,0.27614362333534453,0.049950772791161085,穩健型
0.17443675259391683,0.13479715356339153,1.2198829741355524,0.19960766200242203,0.13297692285571533,0.18097576411304742,0.19081311515212937,0.21702336698077085,0.07860316889591495,穩健型
0.19882210328701844,0.14418432553077537,1.3095882828589114,0.013107064599584014,0.27240622785685054,0.38313678508414634,0.25549168142363526,0.00241111932769185,0.07344712170809205,穩健型
0.12822115937544717,0.1128255331712827,1.0478227405845562,0.18172422679617614,0.07464605265317532,0.2488494133338487,0.2241864325806905,0.26025755177904436,0.010336322857065108,穩健型
0.27926592481854134,0.2039431596032565,1.3202988780911373,0.012389308368632973,0.18181470508606706,0.31938809902769866,0.09868465551283213,0.09221495670798008,0.29550827529678914,成長型
0.12365698653781887,0.12108537719284207,0.9386516288982389,0.12588498422407499,0.054347189356517514,0.1580024412735793,0.23576604820882557,0.3471598710701309,0.07883946586687175,穩健型
0.2871929486207276,0.20583039908287606,1.346705587978372,0.22637119067240113,0.2815045338790994,0.10804456967334732,0.052141664305574834,0.11607172348061351,0.2158663179889639,成長型
0.22458824098100844,0.16871034573659532,1.2719329098882977,0.04930960887267288,0.2274784155725771,0.1309998374103879,0.25418081846469254,0.1168956503900978,0.22113566928957185,成長型
0.20717499763937772,0.15312625372877625,1.2876629110813516,0.20565668973562953,0.20489401105496416,0.1309535863259336,0.1708847723152635,0.1731383054276192,0.11447263514058996,成長型
0.22233344797225826,0.16363895925879737,1.2975727108875696,0.2382762648197035,0.06291733438496461,0.24901826310161282,0.11666203021096133,0.1754279433987117,0.15769816408404597,成長型
0.19511993582058756,0.14696732273159507,1.2595992930936777,0.10784214941820552,0.1751919966499845,0.22426733165054394,0.297060400118418,0.06763365185103733,0.12800447031181067,穩健型
0.20450402861360553,0.1592080242310908,1.2216973959257387,0.11939180877044085,0.11459356075635402,0.11812232884122673,0.07871702588185202,0.3567999269937367,0.21237534875638964,成長型
0.18245549623783391,0.1332883209775415,1.2938530170763565,0.2796629576480105,0.15108437972940256,0.24217280967228969,0.030833173681739122,0.28099296383197914,0.015253715436578955,穩健型
0.2204275317313198,0.16296673422164115,1.2912299724011778,0.26305844232722503,0.1702641544317161,0.0832574887463718,0.13377747373630564,0.20563556120070406,0.14400687955767733,成長型
0.23798138009201433,0.17777756801215974,1.2823967761580624,0.07436520322761572,0.11498709624903143,0.23771126566154008,0.24264339630218143,0.07690098963787369,0.25339204892175765,成長型
0.23551061075781454,0.1670989197445798,1.3495635465658324,0.2530015114342748,0.21283941221138536,0.2418244640043047,0.026677425409680117,0.1722771310625881,0.09338005587776699,成長型
